text,label
I need to be guided to the bookstore.,FOLLOWER
Do you have a specific destination in mind?,LEADER
Is there a particular place you'd like to go?,LEADER
Where would you suggest we go?,LEADER
What location are you thinking of?,LEADER
Let me know if you have a place in mind.,LEADER
Any ideas on where we should go?,LEADER
My destination is the University of Tampa.,FOLLOWER
I'm heading to the University of Tampa campus.,FOLLOWER
Please guide me to the University of Tampa.,FOLLOWER
I need to get to the University of Tampa.,FOLLOWER
The University of Tampa is where I'm going.,FOLLOWER
Take me to the University of Tampa please.,FOLLOWER
I'd like to have you over at my place sometime.,FOLLOWER
You should come over to my house later.,FOLLOWER
I'm inviting you to come to my place.,FOLLOWER
Let's plan for you to come over.,FOLLOWER
I want you to be my guest at my home.,FOLLOWER
My home will be the destination; I'm inviting you.,FOLLOWER
What do you think about getting coffee at that cafe?,FOLLOWER
I suggest we go for a coffee in that cafe over there.,FOLLOWER
Maybe we could have coffee at that cafe?,FOLLOWER
Shall we get a coffee in that cafe?,FOLLOWER
That cafe looks nice for a coffee want to go?,FOLLOWER
Let's consider that cafe for a coffee break.,FOLLOWER
Allow me a moment to look.,FOLLOWER
I'm just going to take a look.,FOLLOWER
I want to see for myself.,FOLLOWER
Let me just check something quickly.,FOLLOWER
I'd like to get a better look.,FOLLOWER
I need to examine this.,FOLLOWER
I can show you the correct way.,FOLLOWER
Let me give you a pointer in the right direction.,FOLLOWER
I know the right way from here; I can guide you.,FOLLOWER
I can provide directions from this point.,FOLLOWER
Allow me to point you in the proper direction.,FOLLOWER
I'm able to show you where to go.,FOLLOWER
Please locate the office.,LEADER
I need you to find the office for me.,LEADER
Your task is to find the office.,LEADER
Are you able to find the office?,LEADER
Find the location of the office.,LEADER
I command you to find the office.,LEADER
Can you locate the closest McDonald's?,LEADER
I need directions to the nearest McDonald's.,LEADER
What is the location of the McDonald's closest to us?,LEADER
Please find the nearest McDonald's.,LEADER
Where is the McDonald's in this area?,LEADER
Direct me to the nearest McDonald's.,LEADER
I was under the impression you knew our stop.,LEADER
Don't you know which stop is ours?,LEADER
I assumed you were aware of our destination stop.,LEADER
You were supposed to know where we get off.,LEADER
Aren't you aware of which stop we need?,LEADER
You don't know our stop? I thought you did.,LEADER
My destination is the gym.,FOLLOWER
Please take me to the gym.,FOLLOWER
I'm on my way to the gym now.,FOLLOWER
The plan is to head to the gym.,FOLLOWER
I need to be guided to the gym.,FOLLOWER
The gym is where I'm headed.,FOLLOWER
How difficult is the route to the city centre?,LEADER
Is the journey to the city centre straightforward?,LEADER
Can you tell me if getting to the city centre is complicated?,LEADER
What is the difficulty level for reaching the city centre?,LEADER
Will we have any trouble getting to the city centre?,LEADER
Is there an easy way to get to the city centre?,LEADER
Pardon me can you tell me the location of the Beijing Railway Station?,LEADER
I need to find the Beijing Railway Station can you help?,LEADER
Could you direct me to the Beijing Railway Station?,LEADER
Where can I find the Beijing Railway Station?,LEADER
What are the directions to the Beijing Railway Station?,LEADER
I'm looking for the Beijing Railway Station.,LEADER
What is the best way to get to the Olympic Stadium?,LEADER
Can you give me directions to the Olympic Stadium?,LEADER
Please tell me the route to the Olympic Stadium.,LEADER
What path should I take to reach the Olympic Stadium?,LEADER
I need directions to get to the Olympic Stadium.,LEADER
Could you show me how to get to the Olympic Stadium?,LEADER
Can you recommend the best shopping location?,LEADER
I'm not sure where the best shopping area is.,LEADER
Please find the best place to shop around here.,LEADER
I need help finding the best place to shop.,LEADER
Where would you suggest I go shopping?,LEADER
I'm looking for a good shopping destination but don't know where to start.,LEADER
The destination for him is an office supply store.,FOLLOWER
He needs to be taken to an office supply store.,FOLLOWER
An office supply store is where he needs to go.,FOLLOWER
Let's take him to an office supply store.,FOLLOWER
His required destination is an office supply store.,FOLLOWER
The plan is for him to go to an office supply store.,FOLLOWER
Let's make a stop to do that during our trip home.,FOLLOWER
We can take care of that while we're heading home.,FOLLOWER
Let's add that as a stop on our way back.,FOLLOWER
The plan is to do that while returning home.,FOLLOWER
We can accomplish that en route home.,FOLLOWER
Let's incorporate that task into our journey home.,FOLLOWER
I need to find a place that sells cigarettes.,LEADER
Can you direct me to a store where I can buy cigarettes?,LEADER
Where is the nearest place to purchase cigarettes?,LEADER
Please locate a shop that sells cigarettes.,LEADER
I'm looking for a place to buy cigarettes.,LEADER
Guide me to a location that sells cigarettes.,LEADER
Can you direct me to the men's restroom?,LEADER
I need to find the men's washroom.,LEADER
What are the directions to the men's room?,LEADER
Please show me where the men's room is.,LEADER
Where can I find the men's toilet?,LEADER
I'm looking for the men's room.,LEADER
Can you recommend a location for me to exercise?,LEADER
I need to find a place to work out any suggestions?,LEADER
Where can I go to get some exercise?,LEADER
Please find a nearby place suitable for exercising.,LEADER
Is there an exercise facility I can use?,LEADER
I'm looking for a spot to exercise.,LEADER
How about we walk to town and browse the shops?,FOLLOWER
I suggest a stroll into town for some window-shopping.,FOLLOWER
Maybe we could go into town to walk and look at the stores.,FOLLOWER
Let's go for a walk downtown and do some window-shopping.,FOLLOWER
I feel like walking into town and just looking around the shops.,FOLLOWER
My suggestion is a walk into town with some window-shopping.,FOLLOWER
The computer lab is the destination for printing.,FOLLOWER
To print the place to go is the computer lab.,FOLLOWER
Printing can only be done at the computer lab.,FOLLOWER
The required location for printing is the computer lab.,FOLLOWER
Let's go to the computer lab; that's where the printers are.,FOLLOWER
Our destination needs to be the computer lab for printing.,FOLLOWER
Okay so the plan is to walk from here.,FOLLOWER
Alright we will proceed on foot now.,FOLLOWER
Fine walking it is.,FOLLOWER
So we are walking now understood.,FOLLOWER
Good let's start walking.,FOLLOWER
Excellent our mode of travel is now walking.,FOLLOWER
I need you to find a place where we can buy one.,LEADER
Where is this item sold?,LEADER
Please locate a store that sells this.,LEADER
Can you tell me a location to purchase this?,LEADER
Direct us to a place where we can buy one.,LEADER
We need to buy one where should we go?,LEADER
Our destination must be State Street.,FOLLOWER
State Street is where we need to be.,FOLLOWER
The required destination is State Street.,FOLLOWER
Please take us to State Street.,FOLLOWER
It's necessary for us to go to State Street.,FOLLOWER
The plan requires a trip to State Street.,FOLLOWER
Our first stop should be the inquiry desk.,FOLLOWER
I suggest we begin by going to the inquiry desk.,FOLLOWER
How about we head to the inquiry desk to start?,FOLLOWER
Let's make the inquiry desk our initial destination.,FOLLOWER
The first place we need to go is the inquiry desk.,FOLLOWER
I think we should start at the inquiry desk.,FOLLOWER
You'll find the dressing room in that direction.,FOLLOWER
That's the dressing room over there.,FOLLOWER
The location of the dressing room is over there.,FOLLOWER
I'm pointing out the dressing room for you.,FOLLOWER
The dressing room is located right there.,FOLLOWER
If you look over there you'll see the dressing room.,FOLLOWER
I will need to go get more painkillers soon.,FOLLOWER
A future destination will be a place to buy painkillers.,FOLLOWER
Later on I'm planning a trip to buy more painkillers.,FOLLOWER
I'm going to need to purchase more painkillers shortly.,FOLLOWER
Prepare for a trip to get painkillers in a little while.,FOLLOWER
My next errand will be to buy more painkillers.,FOLLOWER
Can you please tell me the location of Wort Street?,LEADER
I need to find Wort Street could you help?,LEADER
What are the directions to Wort Street?,LEADER
Please locate Wort Street for me.,LEADER
How do I get to Wort Street?,LEADER
I'm looking for Wort Street can you provide its location?,LEADER
I need to know the location of the canteen.,LEADER
Please direct me to the canteen.,LEADER
Where can I find the canteen?,LEADER
What are the directions to the canteen?,LEADER
Can you show me where the canteen is?,LEADER
I'm looking for the canteen can you help?,LEADER
Actually I can lead you to that location.,FOLLOWER
I know the way; I can guide you there.,FOLLOWER
Let me take you there myself.,FOLLOWER
I can show you the way if you'd like.,FOLLOWER
It's no problem I can escort you there.,FOLLOWER
Follow me I can take you.,FOLLOWER
That was my destination as well.,FOLLOWER
Coincidentally that's where I was going.,FOLLOWER
I was already on my way there.,FOLLOWER
Perfect I was going in that direction too.,FOLLOWER
That works out as I was also heading there.,FOLLOWER
My intended destination is the same.,FOLLOWER
Can you find a bookstore in this vicinity?,LEADER
I'm looking for a bookstore nearby.,LEADER
Are there any bookstores in the area?,LEADER
Please locate the nearest bookstore.,LEADER
I need to know if there's a bookstore close by.,LEADER
Is there a local bookstore I can go to?,LEADER
Our plan is to have a business lunch at the restaurant.,FOLLOWER
We need to go to the restaurant for a business lunch.,FOLLOWER
The destination is the restaurant for the purpose of a business lunch.,FOLLOWER
Please take us to the restaurant; we're having a business lunch.,FOLLOWER
A business lunch at the restaurant is what we have planned.,FOLLOWER
The goal is to conduct a business lunch at the restaurant.,FOLLOWER
To be safe please send me the directions.,LEADER
I'd like you to send the directions over just in case.,LEADER
Could you provide me with the directions for confirmation?,LEADER
Please forward the route to me so I can double-check.,LEADER
Send the directions to my device please.,LEADER
Just to be sure can I get the directions from you?,LEADER
Which gate is the flight to New York departing from?,LEADER
I need to find the departure gate for the New York plane.,LEADER
Can you tell me where to board the plane to New York?,LEADER
Where is the boarding location for the New York flight?,LEADER
Please direct me to the gate for New York.,LEADER
At which location does the New York plane board?,LEADER
Come on let's go find a Sichuan Hotpot place for dinner now.,FOLLOWER
I'm suggesting we find a Sichuan Hotpot restaurant for our meal without any more delay.,FOLLOWER
Let's hurry up and decide on a Sichuan Hotpot restaurant for dinner.,FOLLOWER
My goal for dinner is a Sichuan Hotpot restaurant let's go.,FOLLOWER
We should find a Sichuan Hotpot restaurant to eat at now.,FOLLOWER
Let's get moving and find a place for Sichuan Hotpot.,FOLLOWER
Which street do I need to be on to catch the bus/train?,LEADER
Can you tell me which street I should go to for my ride?,LEADER
I need to know the street for the pickup location.,LEADER
What is the name of the street where I can catch my transportation?,LEADER
Please tell me which street to go to.,LEADER
On which street is the stop located?,LEADER
I need to find the train station.,LEADER
Can you please guide me to the train station?,LEADER
My objective is to locate the train station.,LEADER
Please show me the way to the train station.,LEADER
Where is the train station located?,LEADER
I require assistance in finding the train station.,LEADER
I would like to be taken to my colleagues.,LEADER
Can you guide me to where my colleagues are?,LEADER
Please find my colleagues so I can meet with them.,LEADER
My goal is to meet up with my colleagues.,LEADER
Is it possible for you to take me to my colleagues?,LEADER
Let's go meet my colleagues.,LEADER
What is the distance between the airport and the office?,LEADER
Can you tell me the distance from the office to the airport?,LEADER
Please calculate the distance between the airport and the office.,LEADER
I need to know how far the office is from the airport.,LEADER
How long is the journey from the airport to the office?,LEADER
Provide the distance separating the office and the airport.,LEADER
My destination is the airport.,FOLLOWER
Please take me to the airport.,FOLLOWER
I'm on my way to the airport now.,FOLLOWER
The plan is to head to the airport.,FOLLOWER
I need to be guided to the airport.,FOLLOWER
The airport is where I'm headed.,FOLLOWER
I need to find a place that sells shoes.,LEADER
Where can I purchase a pair of shoes?,LEADER
Please locate a shoe store for me.,LEADER
Guide me to a shop where I can buy shoes.,LEADER
I'm looking for a place to buy shoes.,LEADER
Can you suggest a store for buying shoes?,LEADER
Do you want to take over the navigation now?,LEADER
I'm ready to hand over the guidance to you.,LEADER
Can you lead the way from this point?,LEADER
Shall you take the lead now?,LEADER
It's your turn to navigate if you're ready.,LEADER
I'm delegating the next part of the route to you.,LEADER
Can you direct me to the men's shoe department?,LEADER
I need to find where they sell men's shoes.,LEADER
What are the directions to the men's shoe department?,LEADER
Please show me where the men's shoe department is.,LEADER
Where can I find the men's shoe section?,LEADER
I'm looking for the men's shoe department.,LEADER
How about we go inside and see their selection?,FOLLOWER
I suggest we just browse for a bit.,FOLLOWER
Let's go have a look at their merchandise.,FOLLOWER
Maybe we could just see what's available.,FOLLOWER
Let's wander around and see what they offer.,FOLLOWER
My suggestion is to just browse the store.,FOLLOWER
You can find the fitting rooms in that direction.,FOLLOWER
The location of the fitting rooms is over there.,FOLLOWER
That's where the fitting rooms are.,FOLLOWER
If you look over there you'll see the fitting rooms.,FOLLOWER
The fitting rooms are located right there.,FOLLOWER
I'm pointing out the fitting rooms for you.,FOLLOWER
How about we go to the restaurant that's close by?,FOLLOWER
I suggest we eat at the nearby restaurant.,FOLLOWER
Maybe we could go to the restaurant in this area.,FOLLOWER
Let's head to the local restaurant.,FOLLOWER
My suggestion is the restaurant that's near us.,FOLLOWER
Shall we go to the restaurant around here?,FOLLOWER
In that case I'll go on my own.,FOLLOWER
Alright I will go by myself.,FOLLOWER
I don't need assistance; I'll go alone.,FOLLOWER
Then I'll just find my own way.,FOLLOWER
I can manage by myself thank you.,FOLLOWER
I've decided to go without guidance then.,FOLLOWER
I need to find the camera section.,LEADER
Can you please guide me to where the cameras are sold?,LEADER
My objective is to locate the cameras.,LEADER
Please show me the way to the cameras.,LEADER
Where are the cameras in this store?,LEADER
I require assistance in finding the cameras.,LEADER
Can you tell me the location of the Royal Hotel?,LEADER
I need to find the Royal Hotel can you help?,LEADER
What are the directions to the Royal Hotel?,LEADER
Please locate the Royal Hotel for me.,LEADER
How do I get to the Royal Hotel?,LEADER
I'm looking for the Royal Hotel do you know its location?,LEADER
Can you direct me to the restroom here?,LEADER
I need to find the toilet in this building.,LEADER
Where is the washroom located?,LEADER
Please show me where the bathroom is.,LEADER
Could you tell me the location of the restroom?,LEADER
I'm looking for the toilet.,LEADER
Can you help me find a suitable gift for my daughter?,LEADER
I require assistance in locating a gift for my daughter.,LEADER
Please suggest some places where I can find a gift for my daughter.,LEADER
I'm looking for a gift for my daughter and need guidance.,LEADER
Where can I go to find a gift for my daughter?,LEADER
My mission is to find a gift for my daughter please help.,LEADER
Can you find a location to store my luggage?,LEADER
I'm looking for somewhere to leave my luggage.,LEADER
Please guide me to a place where I can put my bags.,LEADER
Where can I store my luggage?,LEADER
I need to find luggage storage.,LEADER
Please help me find a spot for my luggage.,LEADER
I need to find a person named Bob.,LEADER
Can you help me locate Bob?,LEADER
My objective is to find Bob.,LEADER
Please assist me in locating Bob.,LEADER
Have you seen Bob? I need to find him.,LEADER
The person I'm searching for is Bob.,LEADER
Let's head over there and meet up with mom.,FOLLOWER
I suggest we go over there where mom is.,FOLLOWER
How about we join mom over there?,FOLLOWER
Mom is over there let's go to her.,FOLLOWER
Let's make our way over to mom.,FOLLOWER
Our destination is over there with mom.,FOLLOWER
My destination is my workplace.,FOLLOWER
It's time for me to head to work.,FOLLOWER
Please take me to work now.,FOLLOWER
I need to get to my job.,FOLLOWER
The required destination is work.,FOLLOWER
Can you guide me to my office?,FOLLOWER
Let's go I can lead you to the location.,FOLLOWER
Follow me and I'll show you.,FOLLOWER
This way I know where it is.,FOLLOWER
I can guide you there come with me.,FOLLOWER
Don't worry I'll show you the way.,FOLLOWER
Let me take the lead; I know where to go.,FOLLOWER
Can you tell me where to find a guide?,LEADER
I need to locate a guide can you help?,LEADER
Where are the guides located?,LEADER
Please direct me to a guide.,LEADER
I'm looking for a guide where should I go?,LEADER
Where can I get a tour guide or map?,LEADER
I need to find a pan for my kitchen.,LEADER
Can you guide me to where they sell kitchen pans?,LEADER
My objective is to find a pan to use in my kitchen.,LEADER
Please show me where to find kitchen pans.,LEADER
I need to buy a pan for my kitchen; where should I go?,LEADER
Help me locate a pan suitable for my kitchen.,LEADER
Danny and I are heading home now.,FOLLOWER
My plan is to return home with Danny.,FOLLOWER
I will be accompanying Danny back home.,FOLLOWER
Please guide Danny and me back home.,FOLLOWER
We are ready to go home; I'll be with Danny.,FOLLOWER
Danny and I will be making our way home together.,FOLLOWER
How about we head to the square and see what's there?,FOLLOWER
I suggest we go browse around the square.,FOLLOWER
Maybe we could go to the square and look around.,FOLLOWER
Let's make our way to the square for a look.,FOLLOWER
I'd like to check out the square.,FOLLOWER
Shall we go to the square?,FOLLOWER
How about we start with a walk around the lake?,FOLLOWER
I suggest we take a stroll around the lake first.,FOLLOWER
Maybe our first activity could be walking around the lake.,FOLLOWER
What do you think about walking around the lake to begin?,FOLLOWER
Let's begin by circling the lake on foot.,FOLLOWER
Shall we start by taking a lap around the lake?,FOLLOWER
I need the quickest route to the destination.,LEADER
Please find the fastest way to get there.,LEADER
Guide me using the most efficient path.,LEADER
What is the quickest way to arrive?,LEADER
Calculate the fastest route for me.,LEADER
I want to take the shortest route in terms of time.,LEADER
Can you direct me to the main restaurant district?,LEADER
Where can I find the highest concentration of restaurants?,LEADER
I'm looking for the primary dining area.,LEADER
Please show me where most of the restaurants are located.,LEADER
Which area has the most restaurants?,LEADER
Guide me to the main hub for restaurants.,LEADER
I need to find a place to exchange money can you take me?,LEADER
Please show me the way to a currency exchange.,LEADER
Where can I change money? Please guide me there.,LEADER
I need to be guided to a money exchange office.,LEADER
Can you navigate me to a place that exchanges currency?,LEADER
Lead me to a currency exchange please.,LEADER
I would prefer to leave this place.,FOLLOWER
My preference is to go somewhere else.,FOLLOWER
I think I would like to go out instead.,FOLLOWER
Let's go out if that's okay.,FOLLOWER
I don't want to stay here; I'd rather go out.,FOLLOWER
I feel like going out.,FOLLOWER
Can you show me where to store my overcoat and briefcase?,LEADER
Where is the designated place for coats and briefcases in the office?,LEADER
I need to know where to put my belongings now that I'm in the office.,LEADER
Please direct me to the closet or storage area for my things.,LEADER
Where do personal items like coats and briefcases go?,LEADER
I've arrived; now where can I put my coat and bag?,LEADER
Please guide me to my assigned seat.,LEADER
I need to find my seat can you show me?,LEADER
Could you lead me to my seat?,LEADER
I'd like to be taken to my seat now.,LEADER
Please direct me to where I'm supposed to sit.,LEADER
My seat location please?,LEADER
Shall we head to the bank now?,FOLLOWER
Is it time for us to leave for the bank?,FOLLOWER
I'm ready to go to the bank when you are.,FOLLOWER
Should we start our trip to the bank?,FOLLOWER
Let's get going to the bank are you prepared?,FOLLOWER
Ready to depart for the bank?,FOLLOWER
Allow me to give you a tour of the house.,FOLLOWER
I can show you around the house.,FOLLOWER
Would you like me to show you the house?,FOLLOWER
Follow me I'll give you a tour of the house.,FOLLOWER
Let me be your guide through the house.,FOLLOWER
I'd be happy to show you the house.,FOLLOWER
How about we head to the station to purchase the tickets?,FOLLOWER
I suggest we go to the station now to buy tickets.,FOLLOWER
Maybe we should go to the station for the tickets.,FOLLOWER
Let's make a trip to the station to get the tickets.,FOLLOWER
What do you think about going to the station for tickets?,FOLLOWER
My suggestion is to go to the station and buy our tickets.,FOLLOWER
Can you guide me to the ice cream section?,LEADER
Please show me the way to the ice cream.,LEADER
I need you to lead me to where the ice cream is.,LEADER
Take me to the location of the ice cream.,LEADER
Where is the ice cream? Please show me.,LEADER
Please direct me to the ice cream.,LEADER
What is the route to the closest national bank branch?,LEADER
Can you give me directions to the nearest national bank?,LEADER
Please show me the way to the nearest branch of the national bank.,LEADER
What's the best way to get to the closest national bank?,LEADER
I need directions to the nearest national bank.,LEADER
How do I reach the closest national bank from here?,LEADER
How about we head to the food stall?,FOLLOWER
I suggest we go to the food stall.,FOLLOWER
Maybe we could check out the food stall.,FOLLOWER
Let's make our way to the food stall.,FOLLOWER
I'd like to go to the food stall.,FOLLOWER
Shall we visit the food stall?,FOLLOWER
Your instruction is to follow the guide.,LEADER
Our method of navigation will be to follow the guide.,LEADER
You are to stay with the guide.,LEADER
The plan is to follow the tour guide.,LEADER
Don't lose the guide; we must follow them.,LEADER
Ensure you follow the guide's path.,LEADER
Can you direct me to the Human Resources Office?,LEADER
I need to find the Human Resources Office.,LEADER
What are the directions to the HR Office?,LEADER
Please show me where the Human Resources Office is.,LEADER
Could you tell me the location of the Human Resources Office?,LEADER
I'm looking for the Human Resources Office.,LEADER
I'm going to look for a seat in the smoking area.,FOLLOWER
My next action is to find us a seat in the smoking section.,FOLLOWER
I'll see if I can find a table in the smoking section.,FOLLOWER
Now to find a seat over in the smoking area.,FOLLOWER
Let me handle finding a a seat in the smoking section.,FOLLOWER
I'll attempt to locate a spot in the smoking section.,FOLLOWER
I need to find the produce section.,LEADER
Can you please guide me to the produce section?,LEADER
My objective is to locate the produce section.,LEADER
Please show me the way to the produce.,LEADER
Where is the produce section located?,LEADER
I require assistance in finding the produce section.,LEADER
Can you recommend a place with the best local food?,LEADER
I'm looking for the best local food where should I go?,LEADER
Where would you suggest I go to experience the best local cuisine?,LEADER
Please find a restaurant that serves the best local food.,LEADER
What's the best spot for local food around here?,LEADER
I want to try the best local food; please provide a location.,LEADER
Do you have any recommendations for me?,LEADER
Could you suggest something for me?,LEADER
I'm looking for a recommendation can you provide one?,LEADER
What would you recommend in this situation?,LEADER
Please provide a recommendation.,LEADER
I need a suggestion what do you have?,LEADER
We should grab a shopping cart first.,FOLLOWER
How about we get a shopping cart before we start?,FOLLOWER
I think we'll need a shopping cart.,FOLLOWER
The first step is to get a shopping cart.,FOLLOWER
Let's find the shopping carts.,FOLLOWER
My suggestion is to get a shopping cart now.,FOLLOWER
How about we start in the fruit section?,FOLLOWER
I suggest we begin with the fruit section.,FOLLOWER
Maybe we could go to the fruit section first.,FOLLOWER
Let's make the fruit section our first stop.,FOLLOWER
I'd like to begin by checking out the fruit section.,FOLLOWER
Shall we start our shopping in the fruit section?,FOLLOWER
It's time to head to the check-out stand.,FOLLOWER
I suggest we go to the checkout now.,FOLLOWER
How about we make our way to the check-out stand?,FOLLOWER
Let's get in line at the checkout.,FOLLOWER
I'm ready to go to the check-out stand.,FOLLOWER
Let's go and pay at the checkout.,FOLLOWER
Allow me to guide you to your table.,FOLLOWER
I can show you to the table.,FOLLOWER
If you'll follow me I'll show you the table.,FOLLOWER
This way to the table.,FOLLOWER
Let me lead you to our table.,FOLLOWER
I will now show you to the table.,FOLLOWER
Alright we are ready to leave.,FOLLOWER
We are departing now.,FOLLOWER
Okay let's get going.,FOLLOWER
It's time for us to go.,FOLLOWER
We have decided to depart.,FOLLOWER
Let's set off.,FOLLOWER
Is there a Post Office nearby?,LEADER
Please look for a Post Office in this area.,LEADER
I need to find a Post Office can you see one?,LEADER
Can you locate a nearby Post Office?,LEADER
Are there any Post Offices in the vicinity?,LEADER
Do you detect a Post Office near our location?,LEADER
Please place those items in that spot.,LEADER
I need you to put those over there.,LEADER
Could you place them on that surface please?,LEADER
The correct location for those is right there.,LEADER
Set them down over there please.,LEADER
Your task is to put them on there.,LEADER
Our plan is to visit each door in sequence.,FOLLOWER
The navigation pattern is door to door.,FOLLOWER
We will be proceeding from one door to the next.,FOLLOWER
Our route involves going door to door.,FOLLOWER
Let's proceed to the next door.,FOLLOWER
We are simply moving between adjacent doors.,FOLLOWER
I can guide you to her office; please follow me.,FOLLOWER
Let me lead you to her office it's this way.,FOLLOWER
Come with me I'll show you where her office is.,FOLLOWER
Her office is this way I'll take you there.,FOLLOWER
Follow me and I will show you to her office.,FOLLOWER
I know the way to her office just come with me.,FOLLOWER
Can you recommend a restaurant for me in Manhattan?,LEADER
Please suggest a good restaurant in Manhattan.,LEADER
I'm looking for a restaurant recommendation in Manhattan.,LEADER
What restaurant would you suggest here in Manhattan?,LEADER
I require a suggestion for where to eat in Manhattan.,LEADER
Find a good restaurant for me in this part of Manhattan.,LEADER
How about we head over there and lay down a blanket on the grass?,FOLLOWER
I suggest we go to that spot and spread out a blanket.,FOLLOWER
Let's find a spot on the lawn over there for our blanket.,FOLLOWER
My idea is to go over there and set up a blanket on the lawn.,FOLLOWER
Let's go and put a blanket down on the lawn in that area.,FOLLOWER
Shall we go over there and lay a blanket on the lawn?,FOLLOWER
I need you to take me to the bank.,LEADER
Please drive me to the bank.,LEADER
Can you provide a ride to the bank?,LEADER
My destination is the bank; can you drive me?,LEADER
I require transportation to the bank.,LEADER
Is it possible for you to drive me to the bank?,LEADER
I need you to tell me the destination.,LEADER
Please provide the next set of directions.,LEADER
What is our destination? Let me know.,LEADER
Inform me of our next destination.,LEADER
Give me the directions for where to go next.,LEADER
I'm ready for the next destination please tell me.,LEADER
That's not what I need; please give me directions.,LEADER
I'm asking for directions please.,LEADER
Please provide me with the route.,LEADER
I don't need that I just need directions.,LEADER
My request is for directions please provide them.,LEADER
I'm clarifying that I need directions.,LEADER
I need you to go search in the kitchen.,LEADER
Your task is to go look in the kitchen.,LEADER
Please proceed to the kitchen and look around.,LEADER
Navigate to the kitchen and perform a search.,LEADER
The kitchen is where you need to go and look.,LEADER
Go to the kitchen and see what you can find.,LEADER
I need you to find a place that serves the famous tea.,LEADER
Where is the best place to get the famous tea?,LEADER
Please locate a tea house known for its famous tea.,LEADER
Can you direct us to a place to have the famous tea?,LEADER
We want to try the famous tea; where should we go?,LEADER
Guide us to a location serving the famous tea.,LEADER
Shall we go at the same time?,FOLLOWER
What do you think about us going together?,FOLLOWER
Maybe we could go as a group.,FOLLOWER
I suggest we go together.,FOLLOWER
Would you like to go with me?,FOLLOWER
Let's make this a joint trip.,FOLLOWER
I need you to act as my guide.,LEADER
Can you lead the way for me?,LEADER
I'm asking you to be my guide.,LEADER
Please guide me from here.,LEADER
Will you take on the role of guide?,LEADER
My request is for you to be my guide.,LEADER
How about we start with a visit to the Great Wall?,FOLLOWER
I suggest making the Great Wall our first stop.,FOLLOWER
Maybe we could begin our tour at the Great Wall.,FOLLOWER
Let's make the Great Wall our initial destination.,FOLLOWER
What do you think about starting at the Great Wall?,FOLLOWER
Let's prioritize the Great Wall as our first visit.,FOLLOWER
My destination is the beauty parlor.,FOLLOWER
I need to get to the beauty parlor.,FOLLOWER
Please take me to the beauty parlor.,FOLLOWER
I'm on my way to the beauty parlor.,FOLLOWER
The beauty salon is where I'm headed.,FOLLOWER
The plan is to go to the beauty parlor.,FOLLOWER
Okay let's begin walking toward the Epcot Center now.,FOLLOWER
Alright shall we start our walk to the Epcot Center?,FOLLOWER
I suggest we proceed to the Epcot Center on foot.,FOLLOWER
Let's get going to the Epcot Center by walking.,FOLLOWER
It's time to start walking to the Epcot Center.,FOLLOWER
Let's head to the Epcot Center on foot then.,FOLLOWER
What is our destination for today's visit?,LEADER
Where should we plan on visiting today?,LEADER
Do you have a place in mind for us to visit today?,LEADER
What's on the agenda for our visit today?,LEADER
Please tell me where we will be visiting today.,LEADER
What location are we heading to for our visit today?,LEADER
I need to find the laundry facilities in this hotel can you help?,LEADER
Where can I find a laundry room in the hotel?,LEADER
Please direct me to the hotel's laundry service.,LEADER
Can you provide the location of the laundry in this hotel?,LEADER
I'm looking for the laundry where is it?,LEADER
What are the directions to the laundry facilities here?,LEADER
What is the route to the school clinic?,LEADER
Can you give me directions to the school clinic?,LEADER
Please show me the way to the school clinic.,LEADER
What's the best way to get to the school clinic?,LEADER
I need directions to the school clinic.,LEADER
How can I reach the school clinic from here?,LEADER
Pardon me I'm looking for Bob Rice's office.,LEADER
Could you direct me to Bob Rice's office?,LEADER
I need to find Bob Rice's office can you help?,LEADER
Where can I find Bob Rice's office?,LEADER
Do you know the location of Bob Rice's office?,LEADER
Please show me the way to Bob Rice's office.,LEADER
What do you think about the Holiday Inn?,FOLLOWER
Maybe we could go to the Holiday Inn.,FOLLOWER
I suggest the Holiday Inn as an option.,FOLLOWER
The Holiday Inn is a possibility.,FOLLOWER
Should we consider the Holiday Inn?,FOLLOWER
Let's consider staying at the Holiday Inn.,FOLLOWER
Our destination is Mrs. Smith's house to assist with her yard.,FOLLOWER
We need to go to Mrs. Smith's to help with yard work.,FOLLOWER
The plan is to help Mrs. Smith with her yard.,FOLLOWER
Let's head to Mrs. Smith's; we're helping her with the yard.,FOLLOWER
Take us to Mrs. Smith's we have to help her with yard work.,FOLLOWER
Our goal is to assist Mrs. Smith with her yard work.,FOLLOWER
I need to find a place that sells perfume for my girlfriend.,LEADER
Can you help me find a store to buy perfume?,LEADER
Please guide me to a location that sells perfume.,LEADER
My objective is to purchase perfume for my girlfriend.,LEADER
Where can I find perfume for my girlfriend?,LEADER
Assist me in locating a shop to buy perfume.,LEADER
I need to find the returns department.,LEADER
Please guide me to the location for item returns.,LEADER
Can you take me to where I can return this?,LEADER
Where is the customer service desk for returns?,LEADER
My objective is to return this product.,LEADER
Show me the way to the returns counter.,LEADER
Can you direct me to the dining car?,LEADER
Where is the dining car located?,LEADER
I need to find the dining car.,LEADER
What are the directions to the dining car?,LEADER
How do I get to the dining car from here?,LEADER
Please point me towards the dining car.,LEADER
